"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"United States of America","2018","Total","Female","63","Data tabulated by year of occurrence","Final figure, complete","2021","17658",""
"United States of America","2018","Total","Female","64","Data tabulated by year of occurrence","Final figure, complete","2021","18093",""
"United States of America","2018","Total","Female","65","Data tabulated by year of occurrence","Final figure, complete","2021","18893",""
"United States of America","2018","Total","Female","65 - 69","Data tabulated by year of occurrence","Final figure, complete","2021","102698",""
"United States of America","2018","Total","Female","66","Data tabulated by year of occurrence","Final figure, complete","2021","19488",""
"United States of America","2018","Total","Female","67","Data tabulated by year of occurrence","Final figure, complete","2021","20398",""
"United States of America","2018","Total","Female","68","Data tabulated by year of occurrence","Final figure, complete","2021","21238",""
"United States of America","2018","Total","Female","69","Data tabulated by year of occurrence","Final figure, complete","2021","22681",""
"United States of America","2018","Total","Female","70","Data tabulated by year of occurrence","Final figure, complete","2021","24851",""
"United States of America","2018","Total","Female","70 - 74","Data tabulated by year of occurrence","Final figure, complete","2021","128169",""
"United States of America","2018","Total","Female","71","Data tabulated by year of occurrence","Final figure, complete","2021","27574",""
"United States of America","2018","Total","Female","72","Data tabulated by year of occurrence","Final figure, complete","2021","23635",""
"United States of America","2018","Total","Female","73","Data tabulated by year of occurrence","Final figure, complete","2021","24854",""
"United States of America","2018","Total","Female","74","Data tabulated by year of occurrence","Final figure, complete","2021","27255",""
"United States of America","2018","Total","Female","75","Data tabulated by year of occurrence","Final figure, complete","2021","30233",""
"United States of America","2018","Total","Female","75 - 79","Data tabulated by year of occurrence","Final figure, complete","2021","149773",""
"United States of America","2018","Total","Female","76","Data tabulated by year of occurrence","Final figure, complete","2021","29114",""
"United States of America","2018","Total","Female","77","Data tabulated by year of occurrence","Final figure, complete","2021","29172",""
"United States of America","2018","Total","Female","78","Data tabulated by year of occurrence","Final figure, complete","2021","29931",""
"United States of America","2018","Total","Female","79","Data tabulated by year of occurrence","Final figure, complete","2021","31323",""
"United States of America","2018","Total","Female","80","Data tabulated by year of occurrence","Final figure, complete","2021","32969",""
"United States of America","2018","Total","Female","80 - 84","Data tabulated by year of occurrence","Final figure, complete","2021","178244",""
"United States of America","2018","Total","Female","81","Data tabulated by year of occurrence","Final figure, complete","2021","33960",""
"United States of America","2018","Total","Female","82","Data tabulated by year of occurrence","Final figure, complete","2021","35918",""
"United States of America","2018","Total","Female","83","Data tabulated by year of occurrence","Final figure, complete","2021","37682",""
"United States of America","2018","Total","Female","84","Data tabulated by year of occurrence","Final figure, complete","2021","37715",""
"United States of America","2018","Total","Female","85","Data tabulated by year of occurrence","Final figure, complete","2021","39910",""
"United States of America","2018","Total","Female","85 - 89","Data tabulated by year of occurrence","Final figure, complete","2021","214117",""
"United States of America","2018","Total","Female","86","Data tabulated by year of occurrence","Final figure, complete","2021","41504",""
"United States of America","2018","Total","Female","87","Data tabulated by year of occurrence","Final figure, complete","2021","43316",""
"United States of America","2018","Total","Female","88","Data tabulated by year of occurrence","Final figure, complete","2021","44841",""
"United States of America","2018","Total","Female","89","Data tabulated by year of occurrence","Final figure, complete","2021","44546",""
"United States of America","2018","Total","Female","90","Data tabulated by year of occurrence","Final figure, complete","2021","44795",""
"United States of America","2018","Total","Female","90 - 94","Data tabulated by year of occurrence","Final figure, complete","2021","201265",""
"United States of America","2018","Total","Female","91","Data tabulated by year of occurrence","Final figure, complete","2021","43599",""
"United States of America","2018","Total","Female","92","Data tabulated by year of occurrence","Final figure, complete","2021","40559",""
"United States of America","2018","Total","Female","93","Data tabulated by year of occurrence","Final figure, complete","2021","38039",""
